iteration,trace,trace_path,warmup_instructions,simulation_instructions,state_dump,log_path,ipc,instructions,cycles,llm_triggers,llm_demand_triggers,llm_upper_prefetch_triggers,llm_useful_hits,state_rows_dumped,warmup_rows_skipped,decision_triggers,decision_candidates,prefetch_requests,no_prefetch_decisions,l2_total_access,l2_total_hit,l2_total_miss,l2_total_mshr_merge,l2_pf_requested,l2_pf_issued,l2_pf_useful,l2_pf_useless,source_results_csv,source_result_set,source_iteration,source_iteration_num,source_attempt,trace_short,workload_group,l2_pf_accuracy,attempt,source_shard
iter_043,mcf_1554_spec,traces/SPEC17/605.mcf_s-1554B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/mcf_1554_spec.log,0.8306,20000005,24077569,9879409,2894984,6984425,1272318,,,9879409,7072106,4546526,6922444,8456754,3982351,4474403,434443,2518749,2397213,688260,933671,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,mcf_1554_spec,SPEC17,0.287108,attempt_04,
iter_043,mcf_665_spec,traces/SPEC17/605.mcf_s-665B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/mcf_665_spec.log,0.5999,20000002,33340604,2009758,1111528,898230,11817,,,2009758,79228,40305,1986055,1441916,1168587,273329,12009,510,510,38,31,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,mcf_665_spec,SPEC17,0.07451,attempt_04,
iter_043,cactubssn_spec,traces/SPEC17/607.cactuBSSN_s-4248B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/cactubssn_spec.log,2.61,20000004,7661563,57250,26,57224,31148,,,57250,220673,35296,25497,56250,36034,20216,1796,17520,17520,16148,2,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,cactubssn_spec,SPEC17,0.921689,attempt_04,
iter_043,lbm_spec,traces/SPEC17/619.lbm_s-2676B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/lbm_spec.log,0.6866,20000005,29128905,601926,323100,278826,184920,,,601926,848718,345837,384065,2861615,1986709,874906,37763,168530,168507,106213,4951,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,lbm_spec,SPEC17,0.630318,attempt_04,
iter_043,omnetpp_irregular_spec,traces/SPEC17/620.omnetpp_s-874B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/omnetpp_irregular_spec.log,0.5316,20000004,37625438,913779,655468,258311,1992,,,913779,7529,4140,910575,803329,524770,278559,5576,749,749,472,113,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,omnetpp_irregular_spec,SPEC17,0.630174,attempt_04,
iter_043,xalancbmk_spec,traces/SPEC17/623.xalancbmk_s-165B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/xalancbmk_spec.log,2.057,20000000,9724599,830828,339104,491724,269607,,,830828,1012895,582355,442985,674995,362166,312829,17346,230290,230006,92457,21881,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,xalancbmk_spec,SPEC17,0.401976,attempt_04,
iter_043,cam4_spec,traces/SPEC17/627.cam4_s-573B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/cam4_spec.log,2.836,20000000,7051722,297519,58238,239281,1233,,,297519,209959,62412,256600,255371,244290,11081,1836,37806,35587,612,48,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,cam4_spec,SPEC17,0.017197,attempt_04,
iter_043,fotonik3d_prefetch_friendly,traces/SPEC17/649.fotonik3d_s-1176B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/fotonik3d_prefetch_friendly.log,2.782,20000006,7189862,1096619,154652,941967,267697,,,1096619,3114716,598331,859212,1137386,868272,269114,92311,316761,302967,127571,523,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,fotonik3d_prefetch_friendly,SPEC17,0.421072,attempt_04,
iter_043,roms_spec,traces/SPEC17/654.roms_s-294B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/roms_spec.log,2.284,20000000,8757858,683980,118874,565106,334928,,,683980,1447099,592141,222817,694287,369774,324513,85510,301515,298581,142334,44672,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,roms_spec,SPEC17,0.476701,attempt_04,
iter_043,xz_spec,traces/SPEC17/657.xz_s-56B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/xz_spec.log,2.769,20000003,7221654,17764,37,17727,15851,,,17764,77805,15978,2891,17000,8485,8515,132,7977,7977,7863,0,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,xz_spec,SPEC17,0.985709,attempt_04,
iter_043,bark_semantic_token_gen,traces/ai-ml/bark.cpp-bark-small.semantic_token_gen.3.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/bark_semantic_token_gen.log,1.707,20000000,11714980,3001804,1179419,1822385,78811,,,3001804,351894,200729,2879962,1675526,953511,722015,157544,102105,98289,36430,8582,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,bark_semantic_token_gen,AI-ML,0.370642,attempt_04,
iter_043,llama2_7b,traces/ai-ml/llama2.c-llama2_7b.1.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/llama2_7b.log,1.91,20000001,10471678,2140225,193625,1946600,738842,,,2140225,9333252,1375362,1146683,2097369,132773,1964596,1251098,696405,668139,156546,331946,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,llama2_7b,AI-ML,0.234302,attempt_04,
iter_043,llama2_stories15m,traces/ai-ml/llama2.c-stories15M.1.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/llama2_stories15m.log,2.246,20000004,8904324,2242583,325033,1917550,444511,,,2242583,5421340,1197332,1310357,2194512,144694,2049818,1365401,640734,634149,136591,310428,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,llama2_stories15m,AI-ML,0.215393,attempt_04,
iter_043,stable_diffusion_v15,traces/ai-ml/stable-diffusion.cpp-v1-5-pruned-emaonly.1.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/stable_diffusion_v15.log,3.75,20000004,5332710,168703,3084,165619,8996,,,168703,258898,35929,143592,172677,165153,7524,58,17856,17856,77,0,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,stable_diffusion_v15,AI-ML,0.004312,attempt_04,
iter_043,whisper_trace_1,traces/ai-ml/whisper_trace_1.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/whisper_trace_1.log,2.878,20000000,6949418,1445805,867975,577830,73948,,,1445805,1695957,805395,932121,1222326,1017285,205041,68529,408726,396498,54203,843,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,whisper_trace_1,AI-ML,0.136704,attempt_04,
iter_043,arizona_0000,traces/gtrace_v2/arizona/arizona_0000.champsim.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/arizona_0000.log,1.481,20000000,13503616,1101623,63231,1038392,46598,,,1101623,2232100,106442,1045191,1147272,1057427,89845,9629,63813,63576,24570,3652,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,arizona_0000,GTrace,0.386467,attempt_04,
iter_043,charlie_0015,traces/gtrace_v2/charlie/charlie_0015.champsim.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/charlie_0015.log,0.6805,20000003,29391126,657813,464202,193611,2875,,,657813,41193,18038,645466,709668,429028,280640,9254,2123,2116,869,244,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,charlie_0015,GTrace,0.410681,attempt_04,
iter_043,delta_0001,traces/gtrace_v2/delta/delta_0001.champsim.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/delta_0001.log,0.7386,20000000,27077832,1196889,560079,636810,45454,,,1196889,220756,56522,1149074,1006592,411232,595360,124336,0,0,0,0,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,delta_0001,GTrace,,attempt_04,
iter_043,merced_0031,traces/gtrace_v2/merced/merced_0031.champsim.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/merced_0031.log,0.5728,20000001,34918037,752419,515523,236896,1265,,,752419,6618,2652,750366,763550,508666,254884,18735,0,0,0,0,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,merced_0031,GTrace,,attempt_04,
iter_043,tahoe_0029,traces/gtrace_v2/tahoe/tahoe_0029.champsim.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/tahoe_0029.log,1.213,20000004,16491021,2220240,447598,1772642,289561,,,2220240,1577831,671430,1697640,1698994,755224,943770,357454,474034,468463,183841,39667,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,tahoe_0029,GTrace,0.392434,attempt_04,
iter_043,yankee_abstention,traces/gtrace_v2/yankee/yankee_0010.champsim.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_043/attempt_04/logs/yankee_abstention.log,0.5549,20000001,36039927,423069,306823,116246,316,,,423069,818,535,422627,694341,456645,237696,6321,0,0,0,0,external/champsim_llm/llm_results/iter_043/attempt_04/metrics/results.csv,iter_043/attempt_04,iter_043,43,attempt_04,yankee_abstention,GTrace,,attempt_04,
iter_044,mcf_1554_spec,traces/SPEC17/605.mcf_s-1554B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/mcf_1554_spec.log,0.9085,20000000,22013941,8930190,2821876,6108314,20743,,,8930190,104147,69781,8883681,5876690,2975143,2901547,145836,0,0,0,0,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,mcf_1554_spec,SPEC17,,attempt_02,
iter_044,gap_bc,traces/Graph/GAP/bc-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/gap_bc.log,0.3065,20000001,65256457,3944306,2838450,1105856,72862,,,3944306,379561,213537,3815803,3040487,1949273,1091214,28974,0,0,0,0,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,gap_bc,Graph-GAP,,attempt_02,
iter_044,gap_sssp,traces/Graph/GAP/sssp-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/gap_sssp.log,0.6198,20000002,32267592,2324204,1424619,899585,21939,,,2324204,115897,69745,2282703,1922834,1182968,739866,73795,0,0,0,0,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,gap_sssp,Graph-GAP,,attempt_02,
iter_044,mcf_665_spec,traces/SPEC17/605.mcf_s-665B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/mcf_665_spec.log,0.5999,20000002,33340604,2009758,1111528,898230,11817,,,2009758,79228,40305,1986055,1441916,1168587,273329,12009,510,510,38,31,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,mcf_665_spec,SPEC17,0.07451,attempt_02,
iter_044,gap_bfs,traces/Graph/GAP/bfs-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/gap_bfs.log,0.647,20000001,30910373,4278806,1300799,2978007,538805,,,4278806,3410109,1225265,3293915,4499875,3090786,1409089,595022,845594,845593,338982,123497,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,gap_bfs,Graph-GAP,0.400881,attempt_02,
iter_044,fotonik3d_prefetch_friendly,traces/SPEC17/649.fotonik3d_s-1176B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/fotonik3d_prefetch_friendly.log,2.782,20000006,7189862,1096619,154652,941967,267697,,,1096619,3114716,598331,859212,1137386,868272,269114,92311,316761,302967,127571,523,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,fotonik3d_prefetch_friendly,SPEC17,0.421072,attempt_02,
iter_044,ligra_bellmanford,traces/Graph/Ligra/ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/ligra_bellmanford.log,1.583,20000004,12630799,705039,95962,609077,326333,,,705039,2740099,409466,441748,1184898,609980,574918,116431,211665,208347,143129,21207,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,ligra_bellmanford,Graph-Ligra,0.686974,attempt_02,
iter_044,llama2_7b,traces/ai-ml/llama2.c-llama2_7b.1.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_02/logs/llama2_7b.log,1.91,20000001,10471678,2140225,193625,1946600,738842,,,2140225,9333252,1375362,1146683,2097369,132773,1964596,1251098,696405,668139,156546,331946,external/champsim_llm/llm_results/iter_044/attempt_02/metrics/results.csv,iter_044/attempt_02,iter_044,44,attempt_02,llama2_7b,AI-ML,0.234302,attempt_02,
iter_044,mcf_1554_spec,traces/SPEC17/605.mcf_s-1554B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/mcf_1554_spec.log,0.9085,20000000,22013941,8930190,2821876,6108314,20743,,,8930190,104147,69781,8883681,5876690,2975143,2901547,145836,0,0,0,0,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,mcf_1554_spec,SPEC17,,attempt_03,
iter_044,gap_bc,traces/Graph/GAP/bc-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/gap_bc.log,0.3066,20000002,65234616,3994694,2838755,1155939,109424,,,3994694,589553,357834,3800514,3092152,1999417,1092735,29597,1861,1861,1355,2306,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,gap_bc,Graph-GAP,0.728103,attempt_03,
iter_044,gap_sssp,traces/Graph/GAP/sssp-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/gap_sssp.log,0.6221,20000001,32147264,2250143,1423682,826461,38068,,,2250143,189603,115105,2185338,1846544,1137884,708660,44789,1638,1638,1116,1268,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,gap_sssp,Graph-GAP,0.681319,attempt_03,
iter_044,mcf_665_spec,traces/SPEC17/605.mcf_s-665B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/mcf_665_spec.log,0.5999,20000002,33340604,2009758,1111528,898230,11817,,,2009758,79228,40305,1986055,1441916,1168587,273329,12009,510,510,38,31,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,mcf_665_spec,SPEC17,0.07451,attempt_03,
iter_044,gap_bfs,traces/Graph/GAP/bfs-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/gap_bfs.log,0.647,20000001,30910373,4278806,1300799,2978007,538805,,,4278806,3410109,1225265,3293915,4499875,3090786,1409089,595022,845594,845593,338982,123497,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,gap_bfs,Graph-GAP,0.400881,attempt_03,
iter_044,fotonik3d_prefetch_friendly,traces/SPEC17/649.fotonik3d_s-1176B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/fotonik3d_prefetch_friendly.log,2.782,20000006,7189862,1096619,154652,941967,267697,,,1096619,3114716,598331,859212,1137386,868272,269114,92311,316761,302967,127571,523,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,fotonik3d_prefetch_friendly,SPEC17,0.421072,attempt_03,
iter_044,ligra_bellmanford,traces/Graph/Ligra/ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/ligra_bellmanford.log,1.583,20000004,12630799,705039,95962,609077,326333,,,705039,2740099,409466,441748,1184898,609980,574918,116431,211665,208347,143129,21207,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,ligra_bellmanford,Graph-Ligra,0.686974,attempt_03,
iter_044,llama2_7b,traces/ai-ml/llama2.c-llama2_7b.1.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_03/logs/llama2_7b.log,1.91,20000001,10471678,2140225,193625,1946600,738842,,,2140225,9333252,1375362,1146683,2097369,132773,1964596,1251098,696405,668139,156546,331946,external/champsim_llm/llm_results/iter_044/attempt_03/metrics/results.csv,iter_044/attempt_03,iter_044,44,attempt_03,llama2_7b,AI-ML,0.234302,attempt_03,
iter_044,gap_bc,traces/Graph/GAP/bc-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_05/logs/gap_bc.log,0.3066,20000002,65234616,3994694,2838755,1155939,109424,,,3994694,589553,357834,3800514,3092152,1999417,1092735,29597,1861,1861,1355,2306,external/champsim_llm/llm_results/iter_044/attempt_05/metrics/results.csv,iter_044/attempt_05,iter_044,44,attempt_05,gap_bc,Graph-GAP,0.728103,attempt_05,
iter_044,gap_bfs,traces/Graph/GAP/bfs-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_05/logs/gap_bfs.log,0.647,20000001,30910373,4278806,1300799,2978007,538805,,,4278806,3410109,1225265,3293915,4499875,3090786,1409089,595022,845594,845593,338982,123497,external/champsim_llm/llm_results/iter_044/attempt_05/metrics/results.csv,iter_044/attempt_05,iter_044,44,attempt_05,gap_bfs,Graph-GAP,0.400881,attempt_05,
iter_044,gap_pr_graph,traces/Graph/GAP/pr-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_05/logs/gap_pr_graph.log,0.1315,20000000,152044044,7723288,5023422,2699866,181341,,,7723288,948565,207394,7533850,5965666,4179642,1786024,252466,0,0,0,0,external/champsim_llm/llm_results/iter_044/attempt_05/metrics/results.csv,iter_044/attempt_05,iter_044,44,attempt_05,gap_pr_graph,Graph-GAP,,attempt_05,
iter_044,gap_sssp,traces/Graph/GAP/sssp-3.trace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_05/logs/gap_sssp.log,0.6221,20000001,32147264,2250143,1423682,826461,38068,,,2250143,189603,115105,2185338,1846544,1137884,708660,44789,1638,1638,1116,1268,external/champsim_llm/llm_results/iter_044/attempt_05/metrics/results.csv,iter_044/attempt_05,iter_044,44,attempt_05,gap_sssp,Graph-GAP,0.681319,attempt_05,
iter_044,gms_triangle_count,traces/Graph/GMS/gms.triangle_count.soc-pokec-relationships.slice-599.champsimtrace.gz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_06/logs/gms_triangle_count.log,0.7118,20000001,28097595,2794861,78809,2716052,110417,,,2794861,3022710,274571,2626607,2656410,2380729,275681,89464,159344,159007,55519,56513,external/champsim_llm/llm_results/iter_044/attempt_06/metrics/results.csv,iter_044/attempt_06,iter_044,44,attempt_06,gms_triangle_count,Graph-GMS,0.349161,attempt_06,
iter_044,ligra_bfscc,traces/Graph/Ligra/ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_06/logs/ligra_bfscc.log,1.043,20000005,19169827,395080,147656,247424,120727,,,395080,645462,154734,273568,1388735,714884,673851,89359,77905,77905,55722,3368,external/champsim_llm/llm_results/iter_044/attempt_06/metrics/results.csv,iter_044/attempt_06,iter_044,44,attempt_06,ligra_bfscc,Graph-Ligra,0.715256,attempt_06,
iter_044,ligra_bellmanford,traces/Graph/Ligra/ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_06/logs/ligra_bellmanford.log,1.583,20000004,12630799,705039,95962,609077,326333,,,705039,2740099,409466,441748,1184898,609980,574918,116431,211665,208347,143129,21207,external/champsim_llm/llm_results/iter_044/attempt_06/metrics/results.csv,iter_044/attempt_06,iter_044,44,attempt_06,ligra_bellmanford,Graph-Ligra,0.686974,attempt_06,
iter_044,ligra_pagerank,traces/Graph/Ligra/ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_06/logs/ligra_pagerank.log,0.9066,20000000,22059836,1995820,946947,1048873,588214,,,1995820,5484393,1419704,778998,1570818,302687,1268131,726850,323924,323831,51859,219324,external/champsim_llm/llm_results/iter_044/attempt_06/metrics/results.csv,iter_044/attempt_06,iter_044,44,attempt_06,ligra_pagerank,Graph-Ligra,0.160142,attempt_06,
iter_044,ligra_triangle,traces/Graph/Ligra/ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_07/logs/ligra_triangle.log,1.336,20000001,14968465,2465589,1333239,1132350,11028,,,2465589,39145,18973,2451985,1293209,941191,352018,152892,4,4,0,5,external/champsim_llm/llm_results/iter_044/attempt_07/metrics/results.csv,iter_044/attempt_07,iter_044,44,attempt_07,ligra_triangle,Graph-Ligra,0,attempt_07,
iter_044,gcc_spec_control,traces/SPEC17/602.gcc_s-734B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_07/logs/gcc_spec_control.log,2.331,20000000,8579115,867884,307030,560854,180451,,,867884,1016454,504052,520992,703783,435780,268003,75740,217336,217223,49394,37171,external/champsim_llm/llm_results/iter_044/attempt_07/metrics/results.csv,iter_044/attempt_07,iter_044,44,attempt_07,gcc_spec_control,SPEC17,0.227388,attempt_07,
iter_044,bwaves_spec,traces/SPEC17/603.bwaves_s-1080B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_07/logs/bwaves_spec.log,2.737,20000006,7308516,18126,2346,15780,3829,,,18126,11310,5271,14677,9827,9711,116,0,19,19,13,0,external/champsim_llm/llm_results/iter_044/attempt_07/metrics/results.csv,iter_044/attempt_07,iter_044,44,attempt_07,bwaves_spec,SPEC17,0.684211,attempt_07,
iter_044,mcf_1554_spec,traces/SPEC17/605.mcf_s-1554B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_07/logs/mcf_1554_spec.log,0.9085,20000000,22013941,8930190,2821876,6108314,20743,,,8930190,104147,69781,8883681,5876690,2975143,2901547,145836,0,0,0,0,external/champsim_llm/llm_results/iter_044/attempt_07/metrics/results.csv,iter_044/attempt_07,iter_044,44,attempt_07,mcf_1554_spec,SPEC17,,attempt_07,
iter_044,mcf_665_spec,traces/SPEC17/605.mcf_s-665B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_08/logs/mcf_665_spec.log,0.5999,20000002,33340604,2009758,1111528,898230,11817,,,2009758,79228,40305,1986055,1441916,1168587,273329,12009,510,510,38,31,external/champsim_llm/llm_results/iter_044/attempt_08/metrics/results.csv,iter_044/attempt_08,iter_044,44,attempt_08,mcf_665_spec,SPEC17,0.07451,attempt_08,
iter_044,cactubssn_spec,traces/SPEC17/607.cactuBSSN_s-4248B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_08/logs/cactubssn_spec.log,2.61,20000004,7661563,57250,26,57224,31148,,,57250,220673,35296,25497,56250,36034,20216,1796,17520,17520,16148,2,external/champsim_llm/llm_results/iter_044/attempt_08/metrics/results.csv,iter_044/attempt_08,iter_044,44,attempt_08,cactubssn_spec,SPEC17,0.921689,attempt_08,
iter_044,lbm_spec,traces/SPEC17/619.lbm_s-2676B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_08/logs/lbm_spec.log,0.6866,20000005,29128905,601926,323100,278826,184920,,,601926,848718,345837,384065,2861615,1986709,874906,37763,168530,168507,106213,4951,external/champsim_llm/llm_results/iter_044/attempt_08/metrics/results.csv,iter_044/attempt_08,iter_044,44,attempt_08,lbm_spec,SPEC17,0.630318,attempt_08,
iter_044,omnetpp_irregular_spec,traces/SPEC17/620.omnetpp_s-874B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_08/logs/omnetpp_irregular_spec.log,0.5316,20000004,37625438,913779,655468,258311,1992,,,913779,7529,4140,910575,803329,524770,278559,5576,749,749,472,113,external/champsim_llm/llm_results/iter_044/attempt_08/metrics/results.csv,iter_044/attempt_08,iter_044,44,attempt_08,omnetpp_irregular_spec,SPEC17,0.630174,attempt_08,
iter_044,xalancbmk_spec,traces/SPEC17/623.xalancbmk_s-165B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_09/logs/xalancbmk_spec.log,2.057,20000000,9724599,830828,339104,491724,269607,,,830828,1012895,582355,442985,674995,362166,312829,17346,230290,230006,92457,21881,external/champsim_llm/llm_results/iter_044/attempt_09/metrics/results.csv,iter_044/attempt_09,iter_044,44,attempt_09,xalancbmk_spec,SPEC17,0.401976,attempt_09,
iter_044,cam4_spec,traces/SPEC17/627.cam4_s-573B.champsimtrace.xz,20000000,20000000,,external/champsim_llm/llm_results/iter_044/attempt_09/logs/cam4_spec.log,2.836,20000000,7051722,297519,58238,239281,1233,,,297519,209959,62412,256600,255371,244290,11081,1836,37806,35587,612,48,external/champsim_llm/llm_results/iter_044/attempt_09/metrics/results.csv,iter_044/attempt_09,iter_044,44,attempt_09,cam4_spec,SPEC17,0.017197,attempt_09,
